Station,Year,Month,Days_Available,Rainfall_Total,Rainfall_Days,Max_Daily_Rain,Temperature_Mean,Max_Temperature,Min_Temperature,Humidity_Mean,Sunshine_Mean,Season,Latitude,Longitude,Ra_MJ_m2_day,Days_in_Month,PET_mm_day,PET_mm_month,Water_Balance
Comilla,1989,6,30,342.0,15,96.0,28.086666666666662,31.3,25.6,86.53333333333333,5.533333333333332,Monsoon,23.43,91.18,40.200206960843936,30,4.13276038990274,123.98281169708218,218.01718830291782
Comilla,1989,7,31,332.0,19,66.0,27.906451612903226,30.1,25.5,88.16129032258064,4.325806451612904,Monsoon,23.43,91.18,39.75968080692051,31,3.657525061482878,113.38327690596923,218.61672309403076
Comilla,1989,8,31,75.0,13,17.0,28.44193548387096,29.5,27.2,84.58064516129032,7.06774193548387,Monsoon,23.43,91.18,38.16301460309532,31,2.5114850314181663,77.85603597396316,-2.8560359739631593
Comilla,1989,9,30,239.0,18,101.0,27.69,29.8,25.6,88.8,3.716666666666667,Monsoon,23.43,91.18,34.814803910726695,30,3.0457379492286574,91.37213847685972,147.62786152314027
Comilla,1989,10,31,160.0,9,50.0,26.5,29.7,24.1,88.51612903225806,5.067741935483871,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.956575675403663,91.65384593751355,68.34615406248645
Comilla,1989,11,30,0.0,0,0.0,22.17,25.1,20.3,80.76666666666667,8.653333333333332,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.1063810547056954,63.19143164117086,-63.19143164117086
Comilla,1989,12,31,0.0,0,0.0,18.23870967741935,20.3,16.0,76.48387096774194,8.038709677419355,Winter,23.43,91.18,23.623641426062058,31,1.656678751798087,51.357041305740694,-51.357041305740694
Comilla,1990,1,31,0.0,0,0.0,18.667741935483868,22.8,15.3,80.70967741935483,7.616129032258065,Winter,23.43,91.18,24.929368437169867,31,2.3363547150787167,72.42699616744022,-72.42699616744022
Comilla,1990,2,28,21.0,6,5.0,22.03214285714285,23.9,19.4,78.35714285714286,8.035714285714286,Winter,23.43,91.18,29.04884224773641,28,2.3033331334091853,64.49332773545719,-43.493327735457186
Comilla,1990,3,31,179.0,8,102.0,22.932258064516127,26.3,18.4,81.64516129032258,6.616129032258066,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.6584472782959403,113.41186562717415,65.58813437282585
Comilla,1990,4,30,228.0,9,83.0,26.353333333333328,29.3,20.9,84.06666666666666,7.673333333333333,Pre-Monsoon,23.43,91.18,37.87524421065001,30,4.548273581410476,136.4482074423143,91.5517925576857
Comilla,1990,5,31,331.0,11,115.0,27.96129032258065,30.8,22.4,83.29032258064517,6.525806451612905,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.947370307764944,153.36847954071325,177.63152045928675
Comilla,1990,6,30,333.0,20,67.0,28.203333333333333,30.3,25.3,88.16666666666667,4.173333333333333,Monsoon,23.43,91.18,40.200206960843936,30,3.8805259443462297,116.41577833038689,216.5842216696131
Comilla,1990,7,31,303.0,27,51.0,27.50967741935484,28.8,26.1,90.29032258064515,3.525806451612904,Monsoon,23.43,91.18,39.75968080692051,31,2.777817698478849,86.11234865284432,216.88765134715567
Comilla,1990,8,31,252.0,18,68.0,28.574193548387104,30.1,26.6,86.45161290322581,6.345161290322581,Monsoon,23.43,91.18,38.16301460309532,31,3.106998653702055,96.31695826476371,155.6830417352363
Comilla,1990,9,30,227.0,16,103.0,27.89666666666667,29.3,25.2,87.73333333333333,5.550000000000001,Monsoon,23.43,91.18,34.814803910726695,30,3.0229321715020876,90.68796514506263,136.31203485493737
Comilla,1990,10,31,239.0,6,120.0,26.06451612903226,29.0,23.5,86.0,6.230645161290322,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.9012553047375795,89.93891444686497,149.06108555313503
Comilla,1990,11,30,71.0,9,19.0,24.486666666666668,27.3,20.3,83.96666666666667,6.753333333333334,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.6911297998607955,80.73389399582386,-9.733893995823863
Comilla,1990,12,31,27.0,2,25.0,19.874193548387098,22.2,17.7,80.03225806451613,7.451612903225806,Winter,23.43,91.18,23.623641426062058,31,1.7716791027257617,54.92205218449861,-27.92205218449861
Comilla,1991,1,31,11.0,2,10.0,17.95806451612904,21.0,15.8,79.51612903225806,6.83225806451613,Winter,23.43,91.18,24.929368437169867,31,1.907545697249017,59.133916614719524,-48.133916614719524
Comilla,1991,2,28,50.0,3,31.0,22.142857142857142,25.5,17.5,79.82142857142857,7.692857142857144,Winter,23.43,91.18,29.04884224773641,28,3.0796470622610754,86.23011774331012,-36.23011774331012
Comilla,1991,3,31,229.0,3,200.0,25.75806451612904,28.6,22.6,80.06451612903226,8.496774193548386,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.4094864401598355,105.6940796449549,123.3059203550451
Comilla,1991,4,30,270.0,10,104.0,27.44,30.1,24.5,83.56666666666666,6.976666666666668,Pre-Monsoon,23.43,91.18,37.87524421065001,30,3.8050472195610685,114.15141658683206,155.84858341316794
Comilla,1991,5,31,439.0,25,85.0,26.538709677419355,29.5,23.8,88.48387096774194,4.319354838709677,Pre-Monsoon,23.43,91.18,39.751041733052936,31,3.948725931095616,122.4105038639641,316.5894961360359
Comilla,1991,6,30,331.0,20,54.0,27.56,29.5,24.7,90.33333333333331,2.73,Monsoon,23.43,91.18,40.200206960843936,30,3.748952627519384,112.46857882558152,218.53142117441848
Comilla,1991,7,31,394.0,23,62.0,28.061290322580643,30.0,26.1,88.70967741935483,4.138709677419355,Monsoon,23.43,91.18,39.75968080692051,31,3.3791654910110878,104.75413022134371,289.2458697786563
Comilla,1991,8,31,404.0,22,125.0,28.37741935483871,31.0,25.3,86.74193548387096,5.590322580645162,Monsoon,23.43,91.18,38.16301460309532,31,3.948187407202858,122.3938096232886,281.6061903767114
Comilla,1991,9,30,377.0,21,104.0,27.56,30.0,24.6,90.33333333333331,3.5700000000000003,Monsoon,23.43,91.18,34.814803910726695,30,3.443672784130856,103.31018352392569,273.6898164760743
Comilla,1991,10,31,240.0,12,50.0,26.719354838709688,30.1,22.6,88.2258064516129,5.422580645161292,Post-Monsoon,23.43,91.18,30.05406772170493,31,3.438513656416278,106.59392334890462,133.40607665109536
Comilla,1991,11,30,50.0,1,50.0,22.06,24.9,19.0,84.03333333333333,7.326666666666666,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.328871216055161,69.86613648165482,-19.86613648165482
Comilla,1991,12,31,114.0,3,98.0,18.712903225806453,22.0,14.8,81.12903225806451,7.556451612903227,Winter,23.43,91.18,23.623641426062058,31,2.1719381584337514,67.3300829114463,46.6699170885537
Comilla,1992,1,31,0.0,0,0.0,17.983870967741936,21.3,15.3,83.03225806451613,6.525806451612905,Winter,23.43,91.18,24.929368437169867,31,2.0505115487893617,63.565858012470215,-63.565858012470215
Comilla,1992,2,29,63.0,5,19.0,19.993103448275864,22.1,18.0,80.79310344827586,7.320689655172414,Winter,23.43,91.18,29.04884224773641,29,2.0860336597554796,60.49497613290891,2.50502386709109
Comilla,1992,3,31,0.0,0,0.0,25.78387096774193,27.9,22.6,82.45161290322581,7.829032258064516,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.2063321038854258,99.3962952204482,-99.3962952204482
Comilla,1992,4,30,10.0,1,10.0,28.25,29.5,26.0,80.8,8.096666666666668,Pre-Monsoon,23.43,91.18,37.87524421065001,30,3.0620134749828063,91.86040424948419,-81.86040424948419
Comilla,1992,5,31,154.0,16,49.0,27.56129032258065,30.5,22.5,82.38709677419355,6.951612903225807,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.7859362216453265,148.36402287100512,5.635977128994881
Comilla,1992,6,30,298.0,16,80.0,28.48333333333333,31.0,24.6,85.8,5.386666666666666,Monsoon,23.43,91.18,40.200206960843936,30,4.417035649395455,132.51106948186364,165.48893051813636
Comilla,1992,7,31,259.0,21,56.0,27.712903225806453,29.8,25.5,89.16129032258064,4.048387096774194,Monsoon,23.43,91.18,39.75968080692051,31,3.521272667808072,109.15945270205023,149.84054729794977
Comilla,1992,8,31,124.0,12,40.0,28.4258064516129,31.3,25.8,86.48387096774194,5.258064516129034,Monsoon,23.43,91.18,38.16301460309532,31,3.8823663483609754,120.35335679919024,3.6466432008097627
Comilla,1992,9,30,128.0,13,27.0,27.706666666666663,29.6,25.0,88.53333333333333,5.16,Monsoon,23.43,91.18,34.814803910726695,30,3.1886429620794146,95.65928886238244,32.34071113761756
Comilla,1992,10,31,197.0,7,139.0,26.854838709677427,28.9,24.1,86.70967741935483,7.038709677419354,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.7591823517583087,85.53465290450757,111.46534709549243
Comilla,1992,11,30,2.0,1,2.0,23.130000000000003,27.3,19.5,83.13333333333334,7.406666666666666,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.7496107622854375,82.48832286856313,-80.48832286856313
Comilla,1992,12,31,1.0,1,1.0,18.24516129032258,20.8,16.8,80.0,7.661290322580645,Winter,23.43,91.18,23.623641426062058,31,1.5981289175887528,49.541996445251336,-48.541996445251336
Comilla,1993,1,31,1.0,1,1.0,17.548387096774192,21.6,13.9,78.06451612903226,6.638709677419356,Winter,23.43,91.18,24.929368437169867,31,2.294638310522654,71.13378762620228,-70.13378762620228
Comilla,1993,2,28,129.0,4,68.0,21.75,25.2,18.7,77.92857142857143,7.467857142857143,Winter,23.43,91.18,29.04884224773641,28,2.748653487248817,76.96229764296687,52.037702357033126
Comilla,1993,3,31,81.0,6,31.0,23.503225806451614,27.0,20.3,78.54838709677419,8.058064516129033,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.416379769909082,105.90777286718154,-24.907772867181535
Comilla,1993,4,30,174.0,10,102.0,26.32333333333333,28.9,23.1,83.63333333333334,7.55,Pre-Monsoon,23.43,91.18,37.87524421065001,30,3.776815343558743,113.30446030676228,60.69553969323772
Comilla,1993,5,31,642.0,19,118.0,26.851612903225803,31.0,22.0,85.74193548387096,6.358064516129034,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.9968339698449675,154.901853065194,487.098146934806
Comilla,1993,6,30,506.0,20,142.0,28.173333333333336,30.4,24.6,87.7,4.983333333333333,Monsoon,23.43,91.18,40.200206960843936,30,4.1767288161379215,125.30186448413764,380.69813551586236
Comilla,1993,7,31,540.0,20,122.0,27.877419354838707,29.6,24.6,88.70967741935483,4.52258064516129,Monsoon,23.43,91.18,39.75968080692051,31,3.8108113496130374,118.13515183800416,421.86484816199584
Comilla,1993,8,31,246.0,16,42.0,27.906451612903226,29.3,26.0,88.96774193548387,4.793548387096773,Monsoon,23.43,91.18,38.16301460309532,31,2.9734808716087437,92.17790701987106,153.82209298012896
Comilla,1993,9,30,245.0,22,41.0,27.62333333333334,30.2,25.2,88.43333333333334,4.98,Monsoon,23.43,91.18,34.814803910726695,30,3.318302359805307,99.5490707941592,145.4509292058408
Comilla,1993,10,31,219.0,9,63.0,26.80967741935485,29.5,25.1,87.51612903225806,6.316129032258064,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.639044301889075,81.81037335856132,137.18962664143868
Comilla,1993,11,30,40.0,2,35.0,23.276666666666664,25.0,21.3,83.76666666666667,8.1,Post-Monsoon,23.43,91.18,25.63268933219506,30,1.9005453141260862,57.01635942378259,-17.01635942378259
Comilla,1993,12,31,0.0,0,0.0,19.61935483870968,21.3,18.2,79.87096774193549,7.812903225806452,Winter,23.43,91.18,23.623641426062058,31,1.460535049267745,45.27658652730009,-45.27658652730009
Comilla,1994,1,31,10.0,1,10.0,18.83225806451613,21.7,16.3,80.25806451612904,7.445161290322581,Winter,23.43,91.18,24.929368437169867,31,1.991406155565598,61.733590822533536,-51.733590822533536
Comilla,1994,2,28,11.0,2,6.0,19.732142857142858,22.9,16.4,79.17857142857143,8.060714285714285,Winter,23.43,91.18,29.04884224773641,28,2.60841606443,73.03564980404,-62.035649804040006
Comilla,1994,3,31,124.0,8,36.0,24.68387096774193,27.4,21.1,83.12903225806451,7.548387096774193,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.4075255773608837,105.63329289818739,18.366707101812608
Comilla,1994,4,30,150.0,8,42.0,26.569999999999997,29.9,21.4,82.0,7.709999999999999,Pre-Monsoon,23.43,91.18,37.87524421065001,30,4.597718021526285,137.93154064578854,12.068459354211456
Comilla,1994,5,31,185.0,11,56.0,28.274193548387096,30.6,24.9,84.16129032258064,7.158064516129032,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.10328501082857,127.20183533568566,57.79816466431434
Comilla,1994,6,30,431.0,20,142.0,27.933333333333334,30.8,25.2,88.93333333333334,3.9266666666666663,Monsoon,23.43,91.18,40.200206960843936,30,4.082659477396536,122.47978432189609,308.5202156781039
Comilla,1994,7,31,116.0,16,44.0,28.23870967741936,29.1,26.4,86.51612903225806,5.693548387096773,Monsoon,23.43,91.18,39.75968080692051,31,2.8225127575601707,87.49789548436529,28.502104515634713
Comilla,1994,8,31,245.0,20,60.0,28.129032258064512,30.2,26.0,87.58064516129032,4.767741935483872,Monsoon,23.43,91.18,38.16301460309532,31,3.3708747239842243,104.49711644351095,140.50288355648905
Comilla,1994,9,30,91.0,12,15.0,28.19666666666667,29.8,26.8,86.1,6.726666666666668,Monsoon,23.43,91.18,34.814803910726695,30,2.602788863222655,78.08366589667965,12.916334103320352
Comilla,1994,10,31,20.0,5,9.0,26.51290322580645,27.8,24.5,85.70967741935483,7.177419354838711,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.2702748294163753,70.37851971190763,-50.37851971190763
Comilla,1994,11,30,1.0,1,1.0,23.05,26.5,20.3,83.46666666666667,6.563333333333333,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.4466400389910956,73.39920116973286,-72.39920116973286
Comilla,1994,12,31,0.0,0,0.0,18.496774193548383,21.3,16.2,76.87096774193549,7.851612903225807,Winter,23.43,91.18,23.623641426062058,31,1.81713820247408,56.33128427669648,-56.33128427669648
Comilla,1995,1,31,0.0,0,0.0,17.225806451612904,20.6,14.2,75.38709677419355,7.138709677419356,Winter,23.43,91.18,24.929368437169867,31,2.0728954858265265,64.25976006062233,-64.25976006062233
Comilla,1995,2,28,29.0,3,11.0,20.653571428571432,24.1,17.8,79.35714285714286,6.435714285714286,Winter,23.43,91.18,29.04884224773641,28,2.6310177840082156,73.66849795223004,-44.66849795223004
Comilla,1995,3,31,12.0,2,7.0,24.625806451612902,28.6,21.6,73.16129032258064,8.28064516129032,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.586938205824081,111.1950843805465,-99.1950843805465
Comilla,1995,4,30,114.0,8,67.0,27.7,29.6,23.9,83.03333333333333,7.773333333333331,Pre-Monsoon,23.43,91.18,37.87524421065001,30,3.860933000975483,115.82799002926448,-1.827990029264484
Comilla,1995,5,31,318.0,7,104.0,28.735483870967744,30.4,24.7,84.93548387096774,6.674193548387096,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.144366699307774,128.475367678541,189.524632321459
Comilla,1995,6,30,329.0,18,106.0,28.34,30.3,24.3,89.03333333333333,4.290000000000001,Monsoon,23.43,91.18,40.200206960843936,30,4.263531769273465,127.90595307820395,201.09404692179606
Comilla,1995,7,31,529.0,22,170.0,27.70645161290323,29.6,24.4,90.16129032258064,3.7451612903225806,Monsoon,23.43,91.18,39.75968080692051,31,3.8717341812660773,120.0237596192484,408.9762403807516
Comilla,1995,8,31,506.0,22,121.0,28.39032258064516,30.0,25.5,89.45161290322581,4.864516129032259,Monsoon,23.43,91.18,38.16301460309532,31,3.509036816093336,108.78014129889341,397.2198587011066
Comilla,1995,9,30,124.0,17,19.0,28.033333333333328,30.1,26.6,88.8,4.263333333333334,Monsoon,23.43,91.18,34.814803910726695,30,2.8013502921067297,84.04050876320188,39.959491236798115
Comilla,1995,10,31,48.0,5,20.0,27.54838709677419,29.7,24.3,86.35483870967742,6.935483870967742,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.9720080734382974,92.13225027658721,-44.132250276587214
Comilla,1995,11,30,147.0,7,65.0,23.856666666666666,27.5,19.8,87.33333333333333,6.583333333333333,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.7804305437977006,83.41291631393102,63.58708368606898
Comilla,1995,12,31,0.0,0,0.0,19.3483870967742,21.4,16.6,82.25806451612904,7.93225806451613,Winter,23.43,91.18,23.623641426062058,31,1.804244633384856,55.93158363493054,-55.93158363493054
Comilla,1996,1,31,12.0,2,7.0,18.135483870967743,20.7,16.5,80.6774193548387,7.645161290322582,Winter,23.43,91.18,24.929368437169867,31,1.7228498027186954,53.40834388427955,-41.40834388427955
Comilla,1996,2,29,0.0,0,0.0,21.47931034482759,24.6,18.4,77.27586206896552,8.19655172413793,Winter,23.43,91.18,29.04884224773641,29,2.666100558854092,77.31691620676867,-77.31691620676867
Comilla,1996,3,31,114.0,5,95.0,25.94516129032257,28.3,21.7,82.93548387096774,8.412903225806453,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.591259256862818,111.32903696274737,2.6709630372526334
Comilla,1996,4,30,102.0,7,55.0,27.28,29.6,22.1,84.33333333333333,7.800000000000001,Pre-Monsoon,23.43,91.18,37.87524421065001,30,4.387912714857279,131.63738144571838,-29.637381445718376
Comilla,1996,5,31,449.0,15,91.0,28.58387096774193,31.8,25.3,82.09677419354838,7.606451612903225,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.411234869635905,136.74828095871305,312.25171904128695
Comilla,1996,6,30,392.0,18,50.0,28.13333333333333,31.1,23.8,84.03333333333333,5.98,Monsoon,23.43,91.18,40.200206960843936,30,4.681722638044128,140.45167914132384,251.54832085867616
Comilla,1996,7,31,308.0,23,71.0,28.283870967741937,29.6,25.8,86.48387096774194,3.5354838709677425,Monsoon,23.43,91.18,39.75968080692051,31,3.3517501583317992,103.90425490828578,204.0957450917142
Comilla,1996,8,31,146.0,20,19.0,27.716129032258063,29.7,25.4,87.03225806451613,3.774193548387097,Monsoon,23.43,91.18,38.16301460309532,31,3.380105224722792,104.78326196640654,41.21673803359346
Comilla,1996,9,30,178.0,16,43.0,28.433333333333337,32.0,26.2,85.6,6.013333333333334,Monsoon,23.43,91.18,34.814803910726695,30,3.637652051999702,109.12956155999106,68.87043844000894
Comilla,1996,10,31,322.0,8,74.0,26.4,29.5,22.7,83.35483870967742,8.09677419354839,Post-Monsoon,23.43,91.18,30.05406772170493,31,3.2506333409182218,100.76963356846487,221.23036643153512
Comilla,1996,11,30,12.0,2,9.0,23.04333333333333,27.8,18.9,81.06666666666666,8.593333333333335,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.930882144675793,87.9264643402738,-75.9264643402738
Comilla,1996,12,31,1.0,1,1.0,19.65483870967742,24.2,17.4,78.12903225806451,7.461290322580647,Winter,23.43,91.18,23.623641426062058,31,2.1651960628564826,67.12107794855096,-66.12107794855096
Comilla,1997,1,31,8.0,2,7.0,17.467741935483872,20.0,15.0,75.03225806451613,7.458064516129031,Winter,23.43,91.18,24.929368437169867,31,1.8448537006633297,57.19046472056322,-49.19046472056322
Comilla,1997,2,28,11.0,4,5.0,20.04642857142857,23.4,16.1,74.28571428571429,7.246428571428571,Winter,23.43,91.18,29.04884224773641,28,2.7874248037328937,78.04789450452103,-67.04789450452103
Comilla,1997,3,31,117.0,7,43.0,25.10322580645161,27.1,22.5,81.09677419354838,7.761290322580645,Pre-Monsoon,23.43,91.18,34.05310907134165,31,2.940448866205895,91.15391485238274,25.84608514761726
Comilla,1997,4,30,160.0,9,54.0,24.646666666666665,27.9,19.9,81.66666666666667,7.039999999999998,Pre-Monsoon,23.43,91.18,37.87524421065001,30,4.267092183320135,128.01276549960406,31.987234500395942
Comilla,1997,5,31,199.0,14,36.0,27.85161290322581,30.6,24.6,82.29032258064517,7.041935483870966,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.171269643062204,129.30935893492833,69.69064106507167
Comilla,1997,6,30,350.0,17,51.0,27.9,29.4,25.1,85.83333333333333,4.4,Monsoon,23.43,91.18,40.200206960843936,30,3.5749231968490474,107.24769590547142,242.7523040945286
Comilla,1997,7,31,664.0,25,105.0,28.01935483870968,30.2,25.6,87.45161290322581,3.925806451612903,Monsoon,23.43,91.18,39.75968080692051,31,3.6665598117935483,113.6633541656,550.3366458344
Comilla,1997,8,31,270.0,23,41.0,28.593548387096774,31.9,26.7,85.41935483870968,4.754838709677419,Monsoon,23.43,91.18,38.16301460309532,31,3.7886975316875904,117.4496234823153,152.5503765176847
Comilla,1997,9,30,277.0,18,58.0,27.723333333333333,29.5,23.5,85.6,6.166666666666666,Monsoon,23.43,91.18,34.814803910726695,30,3.643020645092344,109.29061935277032,167.7093806472297
Comilla,1997,10,31,47.0,4,27.0,26.358064516129037,28.6,24.1,81.74193548387096,8.316129032258065,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.6418462947989134,81.89723513876632,-34.89723513876632
Comilla,1997,11,30,1.0,1,1.0,23.8,26.7,21.0,81.5,7.729999999999999,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.3889822967757754,71.66946890327327,-70.66946890327327
Comilla,1997,12,31,30.0,4,20.0,18.458064516129035,21.8,14.3,83.87096774193549,5.5838709677419365,Winter,23.43,91.18,23.623641426062058,31,2.2012536557013926,68.23886332674317,-38.23886332674317
Comilla,1998,1,31,27.0,2,18.0,17.11935483870968,20.8,13.3,83.2258064516129,5.016129032258065,Winter,23.43,91.18,24.929368437169867,31,2.237155222532252,69.35181189849982,-42.35181189849982
Comilla,1998,2,28,54.0,2,50.0,21.185714285714283,24.9,17.5,77.60714285714286,7.021428571428571,Winter,23.43,91.18,29.04884224773641,28,2.890934039205379,80.94615309775061,-26.94615309775061
Comilla,1998,3,31,109.0,6,46.0,23.158064516129027,27.2,19.9,77.61290322580645,8.17741935483871,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.5362716908336482,109.6244224158431,-0.6244224158430995
Comilla,1998,4,30,249.0,12,58.0,26.186666666666664,28.8,22.5,83.66666666666667,7.530000000000001,Pre-Monsoon,23.43,91.18,37.87524421065001,30,3.9240521254970178,117.72156376491053,131.2784362350895
Comilla,1998,5,31,342.0,15,79.0,28.022580645161288,31.0,22.7,84.12903225806451,5.606451612903225,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.924420198314085,152.65702614773662,189.34297385226338
Comilla,1998,6,30,100.0,11,32.0,29.5,31.5,25.9,84.73333333333333,6.033333333333334,Monsoon,23.43,91.18,40.200206960843936,30,4.222517345791315,126.67552037373946,-26.67552037373946
Comilla,1998,7,31,854.0,23,135.0,27.606451612903232,30.5,25.2,89.38709677419355,2.56774193548387,Monsoon,23.43,91.18,39.75968080692051,31,3.900195594748047,120.90606343718946,733.0939365628105
Comilla,1998,8,31,388.0,22,80.0,28.200000000000003,31.0,26.4,87.09677419354838,4.32258064516129,Monsoon,23.43,91.18,38.16301460309532,31,3.5331934784802024,109.52899783288628,278.47100216711374
Comilla,1998,9,30,281.0,16,160.0,28.540000000000003,31.7,26.4,84.7,5.849999999999999,Monsoon,23.43,91.18,34.814803910726695,30,3.485346149142221,104.56038447426663,176.43961552573336
Comilla,1998,10,31,48.0,11,16.0,28.245161290322574,30.6,24.7,83.3225806451613,6.977419354838709,Post-Monsoon,23.43,91.18,30.05406772170493,31,3.154287422219052,97.7829100887906,-49.7829100887906
Comilla,1998,11,30,118.0,3,109.0,25.036666666666665,27.2,22.8,81.86666666666666,8.113333333333333,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.1613454200383737,64.84036260115121,53.15963739884879
Comilla,1998,12,31,0.0,0,0.0,20.52903225806451,22.8,17.3,79.7741935483871,9.02258064516129,Winter,23.43,91.18,23.623641426062058,31,1.9927097240518654,61.77400144560783,-61.77400144560783
Comilla,1999,1,31,0.0,0,0.0,18.77096774193548,20.8,16.3,76.54838709677419,8.3,Winter,23.43,91.18,24.929368437169867,31,1.8148552202344044,56.260511827266534,-56.260511827266534
Comilla,1999,2,28,0.0,0,0.0,22.417857142857144,26.1,18.3,76.25,8.832142857142857,Winter,23.43,91.18,29.04884224773641,28,3.0618439713154193,85.73163119683174,-85.73163119683174
Comilla,1999,3,31,2.0,1,2.0,25.65483870967742,27.7,22.0,77.35483870967742,8.516129032258064,Pre-Monsoon,23.43,91.18,34.05310907134165,31,3.3152809541794857,102.77370957956406,-100.77370957956406
Comilla,1999,4,30,7.0,3,3.0,28.62666666666667,30.3,23.9,80.6,9.013333333333332,Pre-Monsoon,23.43,91.18,37.87524421065001,30,4.174466029361326,125.23398088083977,-118.23398088083977
Comilla,1999,5,31,229.0,14,39.0,27.59354838709677,30.6,24.6,83.61290322580645,5.835483870967742,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.147689825973101,128.57838460516615,100.42161539483385
Comilla,1999,6,30,350.0,17,100.0,28.00333333333333,30.8,24.4,86.6,5.463333333333334,Monsoon,23.43,91.18,40.200206960843936,30,4.371226997359955,131.13680992079864,218.86319007920136
Comilla,1999,7,31,892.0,26,333.0,27.922580645161283,30.8,24.9,87.3225806451613,4.012903225806451,Monsoon,23.43,91.18,39.75968080692051,31,4.143693543991149,128.4544998637256,763.5455001362744
Comilla,1999,8,31,372.0,24,83.0,27.70967741935484,29.6,25.7,87.93548387096774,4.464516129032258,Monsoon,23.43,91.18,38.16301460309532,31,3.218597971992992,99.77653713178275,272.22346286821727
Comilla,1999,9,30,365.0,21,73.0,27.69,29.9,24.6,86.53333333333333,5.11,Monsoon,23.43,91.18,34.814803910726695,30,3.4214155443349066,102.6424663300472,262.3575336699528
Comilla,1999,10,31,292.0,12,152.0,27.200000000000006,28.9,23.9,85.2258064516129,6.251612903225807,Post-Monsoon,23.43,91.18,30.05406772170493,31,2.8378456838579615,87.9732161995968,204.0267838004032
Comilla,1999,11,30,43.0,2,25.0,23.85333333333334,27.2,21.2,78.26666666666667,9.41,Post-Monsoon,23.43,91.18,25.63268933219506,30,2.454186484263035,73.62559452789105,-30.625594527891053
Comilla,1999,12,31,0.0,0,0.0,20.187096774193545,22.8,17.1,77.51612903225806,7.958064516129033,Winter,23.43,91.18,23.623641426062058,31,2.0105198816928556,62.32611633247852,-62.32611633247852
Comilla,2000,1,31,45.0,3,21.0,18.248387096774195,21.1,14.2,78.80645161290323,7.161290322580644,Winter,23.43,91.18,24.929368437169867,31,2.215183248881037,68.67068071531214,-23.670680715312145
Comilla,2000,2,29,52.0,4,30.0,20.20344827586208,21.9,18.2,75.06896551724138,6.720689655172413,Winter,23.43,91.18,29.04884224773641,29,1.9926943697935249,57.78813672401222,-5.788136724012219
Comilla,2000,3,31,121.0,5,50.0,24.416129032258063,26.3,21.6,79.64516129032258,7.312903225806452,Pre-Monsoon,23.43,91.18,34.05310907134165,31,2.9246379163323653,90.66377540630333,30.33622459369667
Comilla,2000,4,30,212.0,10,52.0,26.85666666666667,28.5,21.7,82.66666666666667,7.856666666666666,Pre-Monsoon,23.43,91.18,37.87524421065001,30,4.138893007963426,124.16679023890278,87.83320976109722
Comilla,2000,5,31,554.0,17,74.0,27.161290322580648,30.9,23.4,83.87096774193549,5.519354838709678,Pre-Monsoon,23.43,91.18,39.751041733052936,31,4.593100113331911,142.38610351328924,411.61389648671076
Comilla,2000,6,30,295.0,22,52.0,28.366666666666667,31.4,25.7,85.43333333333334,4.513333333333334,Monsoon,23.43,91.18,40.200206960843936,30,4.15797845417354,124.73935362520619,170.2606463747938
Comilla,2000,7,31,182.0,19,28.0,28.316129032258065,31.4,25.5,84.41935483870968,6.148387096774195,Monsoon,23.43,91.18,39.75968080692051,31,4.179359595378683,129.56014745673917,52.43985254326083
Comilla,2000,8,31,319.0,21,81.0,28.38387096774193,30.6,25.2,84.3225806451613,5.641935483870968,Monsoon,23.43,91.18,38.16301460309532,31,3.843420335551513,119.1460304020969,199.8539695979031
